Title;DC2
Description;Dataset proposed in the paper Vanhoucke, M., Coelho, J., and Batselier, J. (2016). An overview of project data for integrated project management and control. Journal of Modern Project Management, 3(2):6–21.
Number;720
Format;rcp
ID;Ref1;Ref2;Ref3;LB value;LB ref;LB time;UB value;UB ref;UB time;OPT value;OPT ref;OPT time;CPM;Sum PT;# Act;CNC;OS;SP/I2;AD/I3;LA/I4;I5;TF/I6;# RR;RF/RR;RU/RR;RS/RR;RC/RR;# NR;RF/NR;RU/NR;RS/NR;RC/NR;# Modes
236;npv50\rcpspdc236.rcp;0;0;330;1;0;330;Sum PT;0;330;1;0;38;330;50;3,540;0,260;0,082;0,361;0,100;0,683;0,394;4;1,000;4,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
237;npv50\rcpspdc237.rcp;0;0;285;1;0;285;Sum PT;0;285;1;0;35;285;50;3,660;0,266;0,061;0,217;0,115;0,617;0,304;4;1,000;4,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
238;npv50\rcpspdc238.rcp;0;0;289;1;0;289;Sum PT;0;289;1;0;37;289;50;3,820;0,262;0,061;0,261;0,129;0,631;0,268;4;1,000;4,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
239;npv50\rcpspdc239.rcp;0;0;266;1;0;266;Sum PT;0;266;1;0;32;266;50;3,580;0,263;0,082;0,250;0,064;0,601;0,361;4;1,000;4,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
240;npv50\rcpspdc240.rcp;0;0;283;1;0;283;1;0;283;1;0;35;284;50;3,740;0,263;0,082;0,250;0,072;0,528;0,372;4;1,000;4,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
241;npv50\rcpspdc241.rcp;0;0;51;CPM;0;51;1;20;51;1;20;51;273;50;4,260;0,507;0,122;0,124;0,163;0,739;0,182;4;0,500;2,000;0,456;0,249;0;0,000;0,000;0,000;0,000;1,000
242;npv50\rcpspdc242.rcp;0;0;49;1;4860;49;1;4860;49;1;4860;45;267;50;4,100;0,505;0,122;0,151;0,105;0,783;0,136;4;0,500;2,000;0,403;0,249;0;0,000;0,000;0,000;0,000;1,000
243;npv50\rcpspdc243.rcp;0;0;46;1;540;46;1;540;46;1;540;44;263;50;4,080;0,507;0,122;0,229;0,160;0,799;0,178;4;0,500;2,000;0,430;0,248;0;0,000;0,000;0,000;0,000;1,000
244;npv50\rcpspdc244.rcp;0;0;57;1;24870;57;1;24870;57;1;24870;52;308;50;4,320;0,506;0,122;0,236;0,145;0,787;0,209;4;0,500;2,000;0,453;0,249;0;0,000;0,000;0,000;0,000;1,000
245;npv50\rcpspdc245.rcp;0;0;46;1;90;46;1;90;46;1;90;42;253;50;4,400;0,509;0,122;0,260;0,073;0,765;0,163;4;0,500;2,000;0,382;0,250;0;0,000;0,000;0,000;0,000;1,000
246;npv50\rcpspdc246.rcp;0;0;55;CPM;0;55;1;0;55;1;0;55;291;50;4,080;0,507;0,102;0,182;0,169;0,798;0,191;4;0,500;2,000;0,361;0,249;0;0,000;0,000;0,000;0,000;1,000
247;npv50\rcpspdc247.rcp;0;0;54;1;3114820;54;1;3114820;54;1;3114820;43;277;50;4,340;0,506;0,122;0,395;0,210;0,857;0,190;4;0,500;2,000;0,270;0,249;0;0,000;0,000;0,000;0,000;1,000
248;npv50\rcpspdc248.rcp;0;0;63;1;2130;63;1;2130;63;1;2130;53;318;50;3,680;0,511;0,102;0,191;0,118;0,745;0,127;4;0,500;2,000;0,353;0,249;0;0,000;0,000;0,000;0,000;1,000
249;npv50\rcpspdc249.rcp;0;0;53;1;11640;53;1;11640;53;1;11640;41;239;50;3,800;0,509;0,122;0,260;0,156;0,751;0,252;4;0,500;2,000;0,333;0,249;0;0,000;0,000;0,000;0,000;1,000
250;npv50\rcpspdc250.rcp;0;0;52;1;560;52;1;560;52;1;560;45;273;50;4,000;0,509;0,102;0,164;0,164;0,755;0,136;4;0,500;2,000;0,452;0,249;0;0,000;0,000;0,000;0,000;1,000
251;npv50\rcpspdc251.rcp;0;0;101;1;17100;101;1;17100;101;1;17100;34;253;50;4,140;0,508;0,122;0,178;0,125;0,726;0,229;4;0,500;2,000;0,018;0,500;0;0,000;0,000;0,000;0,000;1,000
252;npv50\rcpspdc252.rcp;0;0;110;4;619950;110;1;3603850;110;4;619950;43;272;50;4,240;0,506;0,122;0,229;0,123;0,798;0,140;4;0,500;2,000;0,014;0,500;0;0,000;0,000;0,000;0,000;1,000
253;npv50\rcpspdc253.rcp;0;0;105;1;819640;105;1;819640;105;1;819640;51;281;50;4,100;0,506;0,143;0,265;0,135;0,791;0,259;4;0,500;2,000;0,043;0,500;0;0,000;0,000;0,000;0,000;1,000
254;npv50\rcpspdc254.rcp;0;0;94;1;4120;94;1;4120;94;1;4120;38;228;50;4,360;0,509;0,102;0,182;0,179;0,773;0,155;4;0,500;2,000;0,054;0,500;0;0,000;0,000;0,000;0,000;1,000
255;npv50\rcpspdc255.rcp;0;0;122;1;53050;122;1;53050;122;1;53050;57;282;50;4,480;0,504;0,122;0,233;0,129;0,728;0,256;4;0,500;2,000;0,022;0,500;0;0,000;0,000;0,000;0,000;1,000
256;npv50\rcpspdc256.rcp;0;0;98;1;153890;98;1;153890;98;1;153890;45;250;50;3,400;0,509;0,102;0,164;0,117;0,761;0,123;4;0,500;2,000;0,010;0,500;0;0,000;0,000;0,000;0,000;1,000
257;npv50\rcpspdc257.rcp;0;0;100;1;50320;100;1;50320;100;1;50320;37;260;50;4,280;0,506;0,122;0,260;0,145;0,773;0,264;4;0,500;2,000;0,008;0,500;0;0,000;0,000;0,000;0,000;1,000
258;npv50\rcpspdc258.rcp;0;0;116;1;30860;116;1;30860;116;1;30860;48;302;50;4,240;0,509;0,122;0,229;0,111;0,741;0,271;4;0,500;2,000;0,027;0,500;0;0,000;0,000;0,000;0,000;1,000
259;npv50\rcpspdc259.rcp;0;0;100;1;13540;100;1;13540;100;1;13540;46;270;50;3,920;0,509;0,102;0,127;0,129;0,755;0,150;4;0,500;2,000;0,029;0,500;0;0,000;0,000;0,000;0,000;1,000
260;npv50\rcpspdc260.rcp;0;0;110;1;10260;110;1;10260;110;1;10260;45;249;50;4,320;0,509;0,122;0,171;0,129;0,767;0,260;4;0,500;2,000;0,000;0,500;0;0,000;0,000;0,000;0,000;1,000
261;npv50\rcpspdc261.rcp;0;0;176;1;46000;176;1;46000;176;1;46000;44;281;50;4,280;0,507;0,122;0,147;0,115;0,654;0,159;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
262;npv50\rcpspdc262.rcp;0;0;169;1;5180;169;1;5180;169;1;5180;48;306;50;4,140;0,505;0,122;0,202;0,111;0,740;0,221;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
263;npv50\rcpspdc263.rcp;0;0;150;1;3720;150;1;3720;150;1;3720;43;268;50;4,280;0,508;0,122;0,283;0,143;0,774;0,275;4;0,500;2,000;0,000;0,748;0;0,000;0,000;0,000;0,000;1,000
264;npv50\rcpspdc264.rcp;0;0;158;1;1438980;158;1;1438980;158;1;1438980;43;266;50;4,440;0,505;0,102;0,200;0,191;0,821;0,091;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
265;npv50\rcpspdc265.rcp;0;0;149;1;2030;149;1;2030;149;1;2030;52;270;50;3,420;0,510;0,143;0,333;0,071;0,680;0,310;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
266;npv50\rcpspdc266.rcp;0;0;206;1;4630;206;1;4630;206;1;4630;54;308;50;3,460;0,509;0,143;0,218;0,076;0,758;0,207;4;0,500;2,000;0,000;0,748;0;0,000;0,000;0,000;0,000;1,000
267;npv50\rcpspdc267.rcp;0;0;162;1;5310;162;1;5310;162;1;5310;44;304;50;4,560;0,507;0,102;0,236;0,191;0,831;0,209;4;0,500;2,000;0,000;0,748;0;0,000;0,000;0,000;0,000;1,000
268;npv50\rcpspdc268.rcp;0;0;155;1;3970;155;1;3970;155;1;3970;42;274;50;4,040;0,507;0,122;0,229;0,121;0,775;0,244;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
269;npv50\rcpspdc269.rcp;0;0;157;1;310;157;1;310;157;1;310;47;281;50;3,900;0,507;0,122;0,233;0,119;0,786;0,159;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
270;npv50\rcpspdc270.rcp;0;0;169;1;3500;169;1;3500;169;1;3500;45;287;50;4,240;0,509;0,122;0,229;0,120;0,659;0,256;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
271;npv50\rcpspdc271.rcp;0;0;75;4;21600220;78;3;8000;0;0;0;53;277;50;3,840;0,509;0,122;0,209;0,180;0,726;0,198;4;1,000;4,000;0,148;0,250;0;0,000;0,000;0,000;0,000;1,000
272;npv50\rcpspdc272.rcp;0;0;81;4;21600210;83;3;8000;0;0;0;54;288;50;4,420;0,506;0,102;0,164;0,192;0,794;0,118;4;1,000;4,000;0,174;0,250;0;0,000;0,000;0,000;0,000;1,000
273;npv50\rcpspdc273.rcp;0;0;70;4;21600230;71;3;8000;0;0;0;43;255;50;4,080;0,509;0,102;0,118;0,122;0,733;0,145;4;1,000;4,000;0,218;0,250;0;0,000;0,000;0,000;0,000;1,000
274;npv50\rcpspdc274.rcp;0;0;92;4;21600230;93;3;8000;0;0;0;53;324;50;4,220;0,507;0,143;0,245;0,120;0,731;0,289;4;1,000;4,000;0,204;0,250;0;0,000;0,000;0,000;0,000;1,000
275;npv50\rcpspdc275.rcp;0;0;76;4;21600210;79;3;8000;0;0;0;48;269;50;4,240;0,507;0,102;0,164;0,157;0,775;0,164;4;1,000;4,000;0,172;0,250;0;0,000;0,000;0,000;0,000;1,000
276;npv50\rcpspdc276.rcp;0;0;78;4;21600260;82;3;8000;0;0;0;51;283;50;4,160;0,508;0,102;0,309;0,209;0,810;0,195;4;1,000;4,000;0,128;0,250;0;0,000;0,000;0,000;0,000;1,000
277;npv50\rcpspdc277.rcp;0;0;84;4;696070;84;3;8000;84;4;696070;54;285;50;3,560;0,511;0,143;0,245;0,129;0,788;0,224;4;1,000;4,000;0,184;0,250;0;0,000;0,000;0,000;0,000;1,000
278;npv50\rcpspdc278.rcp;0;0;79;4;21600210;81;3;8000;0;0;0;53;292;50;4,020;0,509;0,143;0,211;0,105;0,741;0,282;4;1,000;4,000;0,166;0,250;0;0,000;0,000;0,000;0,000;1,000
279;npv50\rcpspdc279.rcp;0;0;81;4;21600230;82;3;8000;0;0;0;53;294;50;4,140;0,510;0,143;0,245;0,131;0,773;0,276;4;1,000;4,000;0,212;0,250;0;0,000;0,000;0,000;0,000;1,000
280;npv50\rcpspdc280.rcp;0;0;78;4;21600220;78;3;8000;0;0;0;44;275;50;3,860;0,509;0,122;0,182;0,121;0,773;0,213;4;1,000;4,000;0,189;0,250;0;0,000;0,000;0,000;0,000;1,000
281;npv50\rcpspdc281.rcp;0;0;169;1;320;169;1;320;169;1;320;44;235;50;4,300;0,509;0,122;0,178;0,121;0,736;0,244;4;1,000;4,000;0,000;0,500;0;0,000;0,000;0,000;0,000;1,000
282;npv50\rcpspdc282.rcp;0;0;237;1;70;237;1;70;237;1;70;52;319;50;4,140;0,509;0,143;0,272;0,103;0,788;0,252;4;1,000;4,000;0,004;0,500;0;0,000;0,000;0,000;0,000;1,000
283;npv50\rcpspdc283.rcp;0;0;241;1;30;241;1;30;241;1;30;53;305;50;3,860;0,508;0,122;0,205;0,080;0,708;0,186;4;1,000;4,000;0,000;0,500;0;0,000;0,000;0,000;0,000;1,000
284;npv50\rcpspdc284.rcp;0;0;200;1;12010;200;1;12010;200;1;12010;46;270;50;4,760;0,508;0,102;0,182;0,159;0,782;0,118;4;1,000;4,000;0,005;0,500;0;0,000;0,000;0,000;0,000;1,000
285;npv50\rcpspdc285.rcp;0;0;204;1;30;204;1;30;204;1;30;43;278;50;4,240;0,510;0,122;0,202;0,111;0,698;0,248;4;1,000;4,000;0,023;0,500;0;0,000;0,000;0,000;0,000;1,000
286;npv50\rcpspdc286.rcp;0;0;228;1;20;228;1;20;228;1;20;44;284;50;4,080;0,509;0,122;0,256;0,133;0,778;0,267;4;1,000;4,000;0,014;0,500;0;0,000;0,000;0,000;0,000;1,000
287;npv50\rcpspdc287.rcp;0;0;261;1;40;261;1;40;261;1;40;53;307;50;4,420;0,507;0,102;0,245;0,194;0,709;0,095;4;1,000;4,000;0,005;0,500;0;0,000;0,000;0,000;0,000;1,000
288;npv50\rcpspdc288.rcp;0;0;218;1;40;218;1;40;218;1;40;46;291;50;4,380;0,508;0,122;0,287;0,118;0,765;0,248;4;1,000;4,000;0,009;0,500;0;0,000;0,000;0,000;0,000;1,000
289;npv50\rcpspdc289.rcp;0;0;211;1;0;211;1;0;211;1;0;44;259;50;4,000;0,508;0,143;0,252;0,084;0,712;0,303;4;1,000;4,000;0,000;0,500;0;0,000;0,000;0,000;0,000;1,000
290;npv50\rcpspdc290.rcp;0;0;203;1;20;203;1;20;203;1;20;44;268;50;4,000;0,508;0,122;0,151;0,091;0,683;0,167;4;1,000;4,000;0,005;0,500;0;0,000;0,000;0,000;0,000;1,000
291;npv50\rcpspdc291.rcp;0;0;291;1;0;291;Sum PT;0;291;1;0;44;291;50;4,440;0,505;0,122;0,256;0,136;0,796;0,171;4;1,000;4,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
292;npv50\rcpspdc292.rcp;0;0;303;1;0;303;Sum PT;0;303;1;0;50;303;50;3,460;0,506;0,122;0,260;0,126;0,781;0,236;4;1,000;4,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
293;npv50\rcpspdc293.rcp;0;0;316;1;0;316;Sum PT;0;316;1;0;60;316;50;4,280;0,507;0,122;0,256;0,128;0,746;0,240;4;1,000;4,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
294;npv50\rcpspdc294.rcp;0;0;307;1;0;307;Sum PT;0;307;1;0;53;307;50;4,420;0,506;0,102;0,155;0,178;0,786;0,100;4;1,000;4,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
295;npv50\rcpspdc295.rcp;0;0;289;1;0;289;Sum PT;0;289;1;0;50;289;50;4,060;0,505;0,143;0,306;0,127;0,775;0,252;4;1,000;4,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
296;npv50\rcpspdc296.rcp;0;0;312;1;0;312;Sum PT;0;312;1;0;65;312;50;3,940;0,505;0,143;0,313;0,144;0,807;0,231;4;1,000;4,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
297;npv50\rcpspdc297.rcp;0;0;251;1;0;251;Sum PT;0;251;1;0;45;251;50;4,320;0,507;0,102;0,136;0,124;0,722;0,150;4;1,000;4,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
298;npv50\rcpspdc298.rcp;0;0;277;1;0;277;Sum PT;0;277;1;0;47;277;50;4,200;0,509;0,163;0,363;0,126;0,797;0,314;4;1,000;4,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
299;npv50\rcpspdc299.rcp;0;0;327;1;0;327;Sum PT;0;327;1;0;45;327;50;3,920;0,511;0,102;0,118;0,115;0,712;0,173;4;1,000;4,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
300;npv50\rcpspdc300.rcp;0;0;278;1;0;278;Sum PT;0;278;1;0;44;278;50;3,800;0,508;0,143;0,279;0,093;0,772;0,293;4;1,000;4,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
301;npv50\rcpspdc301.rcp;0;0;72;CPM;0;72;1;0;72;1;0;72;249;50;3,600;0,753;0,204;0,105;0,195;0,875;0,100;4;0,500;2,000;0,729;0,249;0;0,000;0,000;0,000;0,000;1,000
302;npv50\rcpspdc302.rcp;0;0;71;1;0;71;1;0;71;1;0;65;248;50;3,600;0,753;0,204;0,121;0,202;0,882;0,064;4;0,500;2,000;0,622;0,248;0;0,000;0,000;0,000;0,000;1,000
303;npv50\rcpspdc303.rcp;0;0;80;1;0;80;1;0;80;1;0;78;275;50;3,320;0,754;0,204;0,303;0,283;0,929;0,082;4;0,500;2,000;0,558;0,249;0;0,000;0,000;0,000;0,000;1,000
304;npv50\rcpspdc304.rcp;0;0;79;CPM;0;79;1;0;79;1;0;79;282;50;2,960;0,753;0,224;0,282;0,186;0,901;0,096;4;0,500;2,000;0,596;0,249;0;0,000;0,000;0,000;0,000;1,000
305;npv50\rcpspdc305.rcp;0;0;87;1;0;87;1;0;87;1;0;83;297;50;3,220;0,754;0,245;0,187;0,076;0,854;0,149;4;0,500;2,000;0,609;0,249;0;0,000;0,000;0,000;0,000;1,000
306;npv50\rcpspdc306.rcp;0;0;79;CPM;0;79;1;0;79;1;0;79;246;50;2,860;0,753;0,204;0,174;0,203;0,908;0,064;4;0,500;2,000;0,666;0,249;0;0,000;0,000;0,000;0,000;1,000
307;npv50\rcpspdc307.rcp;0;0;76;CPM;0;76;1;0;76;1;0;76;248;50;3,260;0,752;0,245;0,291;0,189;0,909;0,083;4;0,500;2,000;0,555;0,250;0;0,000;0,000;0,000;0,000;1,000
308;npv50\rcpspdc308.rcp;0;0;80;CPM;0;80;1;0;80;1;0;80;267;50;3,360;0,753;0,224;0,340;0,225;0,907;0,091;4;0,500;2,000;0,643;0,249;0;0,000;0,000;0,000;0,000;1,000
309;npv50\rcpspdc309.rcp;0;0;78;CPM;0;78;1;0;78;1;0;78;263;50;2,860;0,754;0,224;0,177;0,161;0,888;0,132;4;0,500;2,000;0,765;0,249;0;0,000;0,000;0,000;0,000;1,000
310;npv50\rcpspdc310.rcp;0;0;68;CPM;0;68;1;0;68;1;0;68;269;50;3,240;0,755;0,204;0,233;0,236;0,906;0,115;4;0,500;2,000;0,692;0,249;0;0,000;0,000;0,000;0,000;1,000
311;npv50\rcpspdc311.rcp;0;0;128;1;10;128;1;10;128;1;10;66;265;50;3,400;0,753;0,224;0,234;0,209;0,865;0,122;4;0,500;2,000;0,044;0,500;0;0,000;0,000;0,000;0,000;1,000
312;npv50\rcpspdc312.rcp;0;0;120;1;50;120;1;50;120;1;50;71;287;50;3,160;0,756;0,224;0,258;0,207;0,858;0,124;4;0,500;2,000;0,071;0,500;0;0,000;0,000;0,000;0,000;1,000
313;npv50\rcpspdc313.rcp;0;0;113;1;110;113;1;110;113;1;110;74;260;50;3,060;0,754;0,204;0,136;0,180;0,894;0,067;4;0,500;2,000;0,000;0,500;0;0,000;0,000;0,000;0,000;1,000
314;npv50\rcpspdc314.rcp;0;0;121;1;10;121;1;10;121;1;10;72;250;50;3,380;0,752;0,204;0,246;0,285;0,904;0,056;4;0,500;2,000;0,079;0,500;0;0,000;0,000;0,000;0,000;1,000
315;npv50\rcpspdc315.rcp;0;0;124;1;70;124;1;70;124;1;70;82;276;50;3,100;0,754;0,224;0,148;0,204;0,885;0,084;4;0,500;2,000;0,043;0,500;0;0,000;0,000;0,000;0,000;1,000
316;npv50\rcpspdc316.rcp;0;0;115;1;70;115;1;70;115;1;70;67;260;50;3,560;0,754;0,184;0,167;0,271;0,897;0,072;4;0,500;2,000;0,028;0,500;0;0,000;0,000;0,000;0,000;1,000
317;npv50\rcpspdc317.rcp;0;0;109;1;20;109;1;20;109;1;20;70;236;50;3,260;0,754;0,245;0,207;0,208;0,883;0,124;4;0,500;2,000;0,030;0,500;0;0,000;0,000;0,000;0,000;1,000
318;npv50\rcpspdc318.rcp;0;0;123;1;10;123;1;10;123;1;10;74;266;50;3,380;0,755;0,224;0,287;0,175;0,882;0,105;4;0,500;2,000;0,013;0,500;0;0,000;0,000;0,000;0,000;1,000
319;npv50\rcpspdc319.rcp;0;0;121;1;10;121;1;10;121;1;10;66;265;50;3,300;0,753;0,184;0,278;0,244;0,903;0,069;4;0,500;2,000;0,024;0,500;0;0,000;0,000;0,000;0,000;1,000
320;npv50\rcpspdc320.rcp;0;0;143;1;0;143;1;0;143;1;0;81;261;50;2,980;0,754;0,204;0,318;0,273;0,893;0,090;4;0,500;2,000;0,090;0,500;0;0,000;0,000;0,000;0,000;1,000
321;npv50\rcpspdc321.rcp;0;0;166;1;10;166;1;10;166;1;10;68;243;50;3,000;0,757;0,204;0,149;0,171;0,880;0,087;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
322;npv50\rcpspdc322.rcp;0;0;184;1;10;184;1;10;184;1;10;76;259;50;3,360;0,751;0,224;0,230;0,247;0,910;0,081;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
323;npv50\rcpspdc323.rcp;0;0;160;1;10;160;1;10;160;1;10;78;245;50;3,460;0,753;0,204;0,190;0,199;0,881;0,085;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
324;npv50\rcpspdc324.rcp;0;0;200;1;0;200;1;0;200;1;0;79;302;50;2,960;0,754;0,224;0,225;0,176;0,884;0,129;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
325;npv50\rcpspdc325.rcp;0;0;157;1;0;157;1;0;157;1;0;69;250;50;3,160;0,753;0,204;0,233;0,236;0,890;0,064;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
326;npv50\rcpspdc326.rcp;0;0;197;1;0;197;1;0;197;1;0;63;285;50;3,600;0,754;0,184;0,194;0,257;0,905;0,114;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
327;npv50\rcpspdc327.rcp;0;0;194;1;0;194;1;0;194;1;0;62;267;50;3,320;0,752;0,184;0,167;0,246;0,902;0,036;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
328;npv50\rcpspdc328.rcp;0;0;184;1;10;184;1;10;184;1;10;88;277;50;3,380;0,754;0,224;0,230;0,197;0,878;0,117;4;0,500;2,000;0,000;0,749;0;0,000;0,000;0,000;0,000;1,000
329;npv50\rcpspdc329.rcp;0;0;169;1;0;169;1;0;169;1;0;73;280;50;3,320;0,753;0,184;0,194;0,228;0,910;0,075;4;0,500;2,000;0,000;0,748;0;0,000;0,000;0,000;0,000;1,000
330;npv50\rcpspdc330.rcp;0;0;176;1;0;176;1;0;176;1;0;85;280;50;2,820;0,754;0,245;0,291;0,194;0,885;0,117;4;0,500;2,000;0,000;0,748;0;0,000;0,000;0,000;0,000;1,000
331;npv50\rcpspdc331.rcp;0;0;84;1;70;84;1;70;84;1;70;69;239;50;3,220;0,755;0,204;0,203;0,212;0,905;0,090;4;1,000;4,000;0,327;0,250;0;0,000;0,000;0,000;0,000;1,000
332;npv50\rcpspdc332.rcp;0;0;96;1;650;96;1;650;96;1;650;84;274;50;3,180;0,752;0,224;0,158;0,177;0,882;0,067;4;1,000;4,000;0,312;0,250;0;0,000;0,000;0,000;0,000;1,000
333;npv50\rcpspdc333.rcp;0;0;88;1;70;88;1;70;88;1;70;75;254;50;3,240;0,756;0,204;0,190;0,151;0,877;0,085;4;1,000;4,000;0,286;0,250;0;0,000;0,000;0,000;0,000;1,000
334;npv50\rcpspdc334.rcp;0;0;100;1;1530;100;1;1530;100;1;1530;86;289;50;3,420;0,754;0,204;0,190;0,251;0,889;0,082;4;1,000;4,000;0,309;0,250;0;0,000;0,000;0,000;0,000;1,000
335;npv50\rcpspdc335.rcp;0;0;87;1;2000;87;1;2000;87;1;2000;74;277;50;3,440;0,753;0,204;0,174;0,240;0,898;0,085;4;1,000;4,000;0,422;0,250;0;0,000;0,000;0,000;0,000;1,000
336;npv50\rcpspdc336.rcp;0;0;90;1;4260;90;1;4260;90;1;4260;71;285;50;3,100;0,753;0,224;0,234;0,181;0,871;0,100;4;1,000;4,000;0,324;0,250;0;0,000;0,000;0,000;0,000;1,000
337;npv50\rcpspdc337.rcp;0;0;84;1;240;84;1;240;84;1;240;72;263;50;3,160;0,753;0,204;0,205;0,247;0,888;0,087;4;1,000;4,000;0,260;0,250;0;0,000;0,000;0,000;0,000;1,000
338;npv50\rcpspdc338.rcp;0;0;101;1;4530;101;1;4530;101;1;4530;85;289;50;3,360;0,750;0,224;0,234;0,220;0,894;0,084;4;1,000;4,000;0,249;0,250;0;0,000;0,000;0,000;0,000;1,000
339;npv50\rcpspdc339.rcp;0;0;96;1;0;96;1;0;96;1;0;93;273;50;2,880;0,753;0,245;0,245;0,204;0,885;0,119;4;1,000;4,000;0,354;0,250;0;0,000;0,000;0,000;0,000;1,000
340;npv50\rcpspdc340.rcp;0;0;95;1;1030;95;1;1030;95;1;1030;76;300;50;3,280;0,754;0,224;0,230;0,135;0,868;0,120;4;1,000;4,000;0,357;0,250;0;0,000;0,000;0,000;0,000;1,000
341;npv50\rcpspdc341.rcp;0;0;221;1;0;221;1;0;221;1;0;75;305;50;3,460;0,753;0,184;0,167;0,223;0,904;0,044;4;1,000;4,000;0,009;0,500;0;0,000;0,000;0,000;0,000;1,000
342;npv50\rcpspdc342.rcp;0;0;250;1;0;250;1;0;250;1;0;76;290;50;3,260;0,753;0,204;0,218;0,256;0,885;0,095;4;1,000;4,000;0,017;0,500;0;0,000;0,000;0,000;0,000;1,000
343;npv50\rcpspdc343.rcp;0;0;218;1;0;218;1;0;218;1;0;70;269;50;3,480;0,752;0,204;0,262;0,251;0,878;0,097;4;1,000;4,000;0,007;0,500;0;0,000;0,000;0,000;0,000;1,000
344;npv50\rcpspdc344.rcp;0;0;227;1;0;227;1;0;227;1;0;76;280;50;3,300;0,753;0,224;0,234;0,219;0,892;0,139;4;1,000;4,000;0,006;0,500;0;0,000;0,000;0,000;0,000;1,000
345;npv50\rcpspdc345.rcp;0;0;207;1;10;207;1;10;207;1;10;69;252;50;3,040;0,754;0,245;0,291;0,136;0,852;0,119;4;1,000;4,000;0,021;0,500;0;0,000;0,000;0,000;0,000;1,000
346;npv50\rcpspdc346.rcp;0;0;216;1;0;216;1;0;216;1;0;69;260;50;3,420;0,754;0,184;0,139;0,281;0,907;0,061;4;1,000;4,000;0,008;0,500;0;0,000;0,000;0,000;0,000;1,000
347;npv50\rcpspdc347.rcp;0;0;248;1;0;248;1;0;248;1;0;77;290;50;3,020;0,753;0,204;0,231;0,237;0,908;0,103;4;1,000;4,000;0,009;0,500;0;0,000;0,000;0,000;0,000;1,000
348;npv50\rcpspdc348.rcp;0;0;213;1;0;213;1;0;213;1;0;67;259;50;3,340;0,755;0,224;0,239;0,184;0,876;0,096;4;1,000;4,000;0,008;0,500;0;0,000;0,000;0,000;0,000;1,000
349;npv50\rcpspdc349.rcp;0;0;229;1;0;229;1;0;229;1;0;81;272;50;2,860;0,755;0,224;0,234;0,152;0,880;0,120;4;1,000;4,000;0,000;0,500;0;0,000;0,000;0,000;0,000;1,000
350;npv50\rcpspdc350.rcp;0;0;225;1;0;225;1;0;225;1;0;88;263;50;3,180;0,754;0,245;0,270;0,143;0,861;0,097;4;1,000;4,000;0,000;0,500;0;0,000;0,000;0,000;0,000;1,000
351;npv50\rcpspdc351.rcp;0;0;286;1;0;286;Sum PT;0;286;1;0;78;286;50;3,500;0,753;0,224;0,158;0,184;0,883;0,117;4;1,000;4,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
352;npv50\rcpspdc352.rcp;0;0;253;1;0;253;1;0;253;1;0;73;254;50;3,360;0,753;0,204;0,192;0,254;0,911;0,051;4;1,000;4,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
353;npv50\rcpspdc353.rcp;0;0;287;1;0;287;Sum PT;0;287;1;0;72;287;50;3,380;0,753;0,204;0,133;0,235;0,886;0,077;4;1,000;4,000;0,000;0,750;0;0,000;0,000;0,000;0,000;1,000
