Title;DC1
Description;Dataset proposed in the paper Vanhoucke, M., Coelho, J., and Batselier, J. (2016). An overview of project data for integrated project management and control. Journal of Modern Project Management, 3(2):6–21.
Number;1800
Format;rcp
ID;Ref1;Ref2;Ref3;LB value;LB ref;LB time;UB value;UB ref;UB time;OPT value;OPT ref;OPT time;CPM;Sum PT;# Act;CNC;OS;SP/I2;AD/I3;LA/I4;I5;TF/I6;# RR;RF/RR;RU/RR;RS/RR;RC/RR;# NR;RF/NR;RU/NR;RS/NR;RC/NR;# Modes
965;mv965.rcp;0;0;83;CPM;0;83;1;0;83;1;0;83;159;30;1,300;0,768;0,517;0,267;0,038;0,851;0,167;4;0,250;1,000;1,000;0,437;0;0,000;0,000;0,000;0,000;1,000
966;mv966.rcp;0;0;105;CPM;0;105;1;0;105;1;0;105;152;30;1,000;0,772;0,655;0,684;0,000;0,694;0,274;4;0,250;1,000;0,500;0,540;0;0,000;0,000;0,000;0,000;1,000
967;mv967.rcp;0;0;126;CPM;0;126;1;0;126;1;0;126;163;30;1,100;0,768;0,724;0,810;0,111;0,729;0,429;4;0,250;1,000;0,562;0,642;0;0,000;0,000;0,000;0,000;1,000
968;mv968.rcp;0;0;133;CPM;0;133;1;0;133;1;0;133;181;30;1,067;0,775;0,690;0,600;0,000;0,737;0,361;4;0,250;1,000;0,500;0,657;0;0,000;0,000;0,000;0,000;1,000
969;mv969.rcp;0;0;100;1;0;100;1;0;100;1;0;88;174;30;1,667;0,766;0,483;0,286;0,103;0,788;0,252;4;0,250;1,000;0,500;0,547;0;0,000;0,000;0,000;0,000;1,000
970;mv970.rcp;0;0;98;CPM;0;98;1;0;98;1;0;98;163;30;1,367;0,756;0,586;0,353;0,000;0,788;0,279;4;0,250;1,000;0,500;0,632;0;0,000;0,000;0,000;0,000;1,000
971;mv971.rcp;0;0;115;CPM;0;115;1;0;115;1;0;115;166;30;1,300;0,772;0,655;0,632;0,000;0,731;0,363;4;0,250;1,000;0,571;0,588;0;0,000;0,000;0,000;0,000;1,000
972;mv972.rcp;0;0;127;1;0;127;1;0;127;1;0;126;174;30;1,000;0,772;0,655;0,526;0,056;0,778;0,179;4;0,250;1,000;0,750;0,550;0;0,000;0,000;0,000;0,000;1,000
973;mv973.rcp;0;0;105;CPM;0;105;1;0;105;1;0;105;150;30;1,033;0,766;0,759;0,727;0,000;0,698;0,506;4;0,250;1,000;0,750;0,555;0;0,000;0,000;0,000;0,000;1,000
974;mv974.rcp;0;0;97;CPM;0;97;1;0;97;1;0;97;158;30;1,300;0,770;0,552;0,312;0,125;0,842;0,154;4;0,250;1,000;1,000;0,520;0;0,000;0,000;0,000;0,000;1,000
975;mv975.rcp;0;0;117;CPM;0;117;1;0;117;1;0;117;150;30;1,200;0,761;0,724;0,667;0,077;0,775;0,500;4;0,250;1,000;0,750;0,563;0;0,000;0,000;0,000;0,000;1,000
976;mv976.rcp;0;0;129;CPM;0;129;1;0;129;1;0;129;166;30;1,133;0,793;0,759;0,727;0,111;0,667;0,487;4;0,250;1,000;1,000;0,611;0;0,000;0,000;0,000;0,000;1,000
977;mv977.rcp;0;0;107;CPM;0;107;1;0;107;1;0;107;177;30;1,133;0,761;0,517;0,533;0,094;0,806;0,124;4;0,250;1,000;0,750;0,595;0;0,000;0,000;0,000;0,000;1,000
978;mv978.rcp;0;0;113;1;0;113;1;0;113;1;0;106;180;30;1,067;0,763;0,552;0,312;0,080;0,950;0,091;4;0,250;1,000;0,471;0,533;0;0,000;0,000;0,000;0,000;1,000
979;mv979.rcp;0;0;98;1;0;98;1;0;98;1;0;95;154;30;1,333;0,766;0,621;0,500;0,059;0,805;0,333;4;0,250;1,000;0,639;0,496;0;0,000;0,000;0,000;0,000;1,000
980;mv980.rcp;0;0;111;CPM;0;111;1;0;111;1;0;111;168;30;1,133;0,766;0,655;0,526;0,125;0,861;0,263;4;0,250;1,000;0,625;0,557;0;0,000;0,000;0,000;0,000;1,000
981;mv981.rcp;0;0;118;CPM;0;118;1;0;118;1;0;118;154;30;0,967;0,770;0,724;0,667;0,000;0,550;0,310;4;0,250;1,000;0,875;0,604;0;0,000;0,000;0,000;0,000;1,000
982;mv982.rcp;0;0;106;1;0;106;1;0;106;1;0;105;170;30;1,067;0,775;0,621;0,611;0,043;0,824;0,242;4;0,250;1,000;0,350;0,563;0;0,000;0,000;0,000;0,000;1,000
983;mv983.rcp;0;0;106;CPM;0;106;1;0;106;1;0;106;180;30;1,367;0,706;0,586;0,471;0,174;0,663;0,338;4;0,250;1,000;0,679;0,495;0;0,000;0,000;0,000;0,000;1,000
984;mv984.rcp;0;0;122;CPM;0;122;1;0;122;1;0;122;145;30;0,967;0,793;0,793;0,783;0,000;0,500;0,464;4;0,250;1,000;0,750;0,576;0;0,000;0,000;0,000;0,000;1,000
985;mv985.rcp;0;0;111;1;0;111;1;0;111;1;0;109;159;30;1,100;0,763;0,690;0,650;0,154;0,754;0,317;4;0,250;1,000;0,708;0,566;0;0,000;0,000;0,000;0,000;1,000
986;mv986.rcp;0;0;80;1;0;80;1;0;80;1;0;76;136;30;1,433;0,763;0,517;0,400;0,083;0,772;0,210;4;0,250;1,000;0,750;0,473;0;0,000;0,000;0,000;0,000;1,000
987;mv987.rcp;0;0;121;CPM;0;121;1;0;121;1;0;121;206;30;1,100;0,775;0,586;0,529;0,050;0,760;0,201;4;0,250;1,000;1,000;0,603;0;0,000;0,000;0,000;0,000;1,000
988;mv988.rcp;0;0;93;CPM;0;93;1;0;93;1;0;93;153;30;1,367;0,777;0,586;0,471;0,111;0,708;0,299;4;0,250;1,000;0,750;0,507;0;0,000;0,000;0,000;0,000;1,000
989;mv989.rcp;0;0;113;CPM;0;113;1;0;113;1;0;113;151;30;1,100;0,770;0,759;0,773;0,125;0,635;0,519;4;0,250;1,000;0,812;0,545;0;0,000;0,000;0,000;0,000;1,000
990;mv990.rcp;0;0;106;CPM;0;106;1;0;106;1;0;106;163;30;1,367;0,740;0,690;0,650;0,250;0,656;0,517;4;0,250;1,000;0,789;0,423;0;0,000;0,000;0,000;0,000;1,000
991;mv991.rcp;0;0;129;1;0;129;1;0;129;1;0;126;165;30;0,967;0,786;0,793;0,783;0,000;0,227;0,514;4;0,500;2,000;0,250;0,508;0;0,000;0,000;0,000;0,000;1,000
992;mv992.rcp;0;0;91;1;0;91;1;0;91;1;0;86;134;30;1,167;0,795;0,586;0,471;0,105;0,757;0,191;4;0,500;2,000;0,375;0,455;0;0,000;0,000;0,000;0,000;1,000
993;mv993.rcp;0;0;126;1;0;126;1;0;126;1;0;106;195;30;1,300;0,763;0,552;0,375;0,087;0,767;0,221;4;0,500;2,000;0,000;0,530;0;0,000;0,000;0,000;0,000;1,000
994;mv994.rcp;0;0;133;1;0;133;1;0;133;1;0;114;196;30;1,267;0,761;0,517;0,400;0,111;0,786;0,210;4;0,500;2,000;0,000;0,515;0;0,000;0,000;0,000;0,000;1,000
995;mv995.rcp;0;0;116;CPM;0;116;1;0;116;1;0;116;151;30;0,967;0,756;0,828;0,833;0,000;0,435;0,725;4;0,500;2,000;0,000;0,537;0;0,000;0,000;0,000;0,000;1,000
996;mv996.rcp;0;0;105;1;0;105;1;0;105;1;0;94;174;30;1,767;0,759;0,483;0,429;0,185;0,798;0,248;4;0,500;2,000;0,000;0,588;0;0,000;0,000;0,000;0,000;1,000
997;mv997.rcp;0;0;122;1;0;122;1;0;122;1;0;121;151;30;1,000;0,791;0,793;0,783;0,000;0,750;0,507;4;0,500;2,000;0,250;0,513;0;0,000;0,000;0,000;0,000;1,000
998;mv998.rcp;0;0;120;1;0;120;1;0;120;1;0;101;150;30;0,967;0,800;0,690;0,650;0,000;0,605;0,222;4;0,500;2,000;0,036;0,600;0;0,000;0,000;0,000;0,000;1,000
999;mv999.rcp;0;0;115;1;0;115;1;0;115;1;0;113;155;30;1,167;0,766;0,690;0,650;0,077;0,827;0,400;4;0,500;2,000;0,000;0,568;0;0,000;0,000;0,000;0,000;1,000
1000;mv1000.rcp;0;0;146;1;0;146;1;0;146;1;0;138;166;30;1,000;0,759;0,793;0,826;0,000;0,591;0,609;4;0,500;2,000;0,000;0,554;0;0,000;0,000;0,000;0,000;1,000
1001;mv1001.rcp;0;0;136;1;0;136;1;0;136;1;0;125;167;30;0,967;0,761;0,724;0,667;0,000;0,900;0,393;4;0,500;2,000;0,325;0,553;0;0,000;0,000;0,000;0,000;1,000
1002;mv1002.rcp;0;0;109;1;0;109;1;0;109;1;0;106;164;30;1,100;0,761;0,655;0,579;0,056;0,700;0,316;4;0,500;2,000;0,583;0,509;0;0,000;0,000;0,000;0,000;1,000
1003;mv1003.rcp;0;0;102;1;0;102;1;0;102;1;0;91;153;30;1,433;0,761;0,586;0,529;0,250;0,838;0,319;4;0,500;2,000;0,155;0,469;0;0,000;0,000;0,000;0,000;1,000
1004;mv1004.rcp;0;0;126;1;0;126;1;0;126;1;0;119;162;30;1,000;0,811;0,690;0,700;0,000;0,750;0,244;4;0,500;2,000;0,156;0,480;0;0,000;0,000;0,000;0,000;1,000
1005;mv1005.rcp;0;0;110;CPM;0;110;1;0;110;1;0;110;162;30;1,333;0,768;0,552;0,312;0,240;0,850;0,293;4;0,500;2,000;0,472;0,465;0;0,000;0,000;0,000;0,000;1,000
1006;mv1006.rcp;0;0;103;1;0;103;1;0;103;1;0;81;161;30;1,733;0,745;0,483;0,357;0,103;0,799;0,176;4;0,500;2,000;0,256;0,466;0;0,000;0,000;0,000;0,000;1,000
1007;mv1007.rcp;0;0;120;1;10;120;1;10;120;1;10;98;163;30;1,233;0,795;0,517;0,200;0,080;0,843;0,090;4;0,500;2,000;0,418;0,513;0;0,000;0,000;0,000;0,000;1,000
1008;mv1008.rcp;0;0;94;1;0;94;1;0;94;1;0;77;179;30;1,833;0,690;0,448;0,356;0,143;0,672;0,240;4;0,500;2,000;0,242;0,482;0;0,000;0,000;0,000;0,000;1,000
1009;mv1009.rcp;0;0;109;1;0;109;1;0;109;1;0;101;165;30;1,133;0,793;0,517;0,133;0,077;0,893;0,019;4;0,500;2,000;0,342;0,467;0;0,000;0,000;0,000;0,000;1,000
1010;mv1010.rcp;0;0;106;1;0;106;1;0;106;1;0;100;159;30;1,033;0,759;0,621;0,556;0,053;0,894;0,172;4;0,500;2,000;0,181;0,504;0;0,000;0,000;0,000;0,000;1,000
1011;mv1011.rcp;0;0;103;CPM;0;103;1;0;103;1;0;103;135;30;1,067;0,761;0,759;0,727;0,000;0,750;0,526;4;0,500;2,000;0,431;0,471;0;0,000;0,000;0,000;0,000;1,000
1012;mv1012.rcp;0;0;134;1;0;134;1;0;134;1;0;121;173;30;1,067;0,763;0,724;0,762;0,000;0,625;0,446;4;0,500;2,000;0,542;0,485;0;0,000;0,000;0,000;0,000;1,000
1013;mv1013.rcp;0;0;128;1;0;128;1;0;128;1;0;122;178;30;0,967;0,782;0,724;0,762;0,000;0,517;0,369;4;0,500;2,000;0,429;0,465;0;0,000;0,000;0,000;0,000;1,000
1014;mv1014.rcp;0;0;139;CPM;0;139;1;0;139;1;0;139;187;30;1,333;0,761;0,724;0,762;0,067;0,700;0,512;4;0,500;2,000;0,379;0,490;0;0,000;0,000;0,000;0,000;1,000
1015;mv1015.rcp;0;0;110;1;0;110;1;0;110;1;0;108;162;30;1,467;0,759;0,586;0,529;0,235;0,722;0,309;4;0,500;2,000;0,601;0,413;0;0,000;0,000;0,000;0,000;1,000
1016;mv1016.rcp;0;0;87;1;0;87;1;0;87;1;0;86;148;30;1,400;0,713;0,586;0,412;0,091;0,696;0,353;4;0,500;2,000;0,528;0,385;0;0,000;0,000;0,000;0,000;1,000
1017;mv1017.rcp;0;0;85;1;0;85;1;0;85;1;0;80;146;30;1,400;0,761;0,586;0,471;0,167;0,821;0,309;4;0,500;2,000;0,258;0,485;0;0,000;0,000;0,000;0,000;1,000
1018;mv1018.rcp;0;0;108;CPM;0;108;1;0;108;1;0;108;165;30;1,433;0,768;0,655;0,684;0,000;0,683;0,400;4;0,500;2,000;0,525;0,400;0;0,000;0,000;0,000;0,000;1,000
1019;mv1019.rcp;0;0;130;CPM;0;130;1;0;130;1;0;130;181;30;1,000;0,770;0,759;0,727;0,000;0,786;0,481;4;0,500;2,000;0,826;0,468;0;0,000;0,000;0,000;0,000;1,000
1020;mv1020.rcp;0;0;140;1;0;140;1;0;140;1;0;127;176;30;1,467;0,761;0,655;0,632;0,364;0,571;0,405;4;0,500;2,000;0,560;0,476;0;0,000;0,000;0,000;0,000;1,000
1021;mv1021.rcp;0;0;117;1;0;117;1;0;117;1;0;92;139;30;1,033;0,782;0,621;0,500;0,000;0,784;0,182;4;0,750;3,000;0,000;0,551;0;0,000;0,000;0,000;0,000;1,000
1022;mv1022.rcp;0;0;161;1;0;161;1;0;161;1;0;118;186;30;1,200;0,701;0,690;0,600;0,118;0,770;0,500;4;0,750;3,000;0,028;0,598;0;0,000;0,000;0,000;0,000;1,000
1023;mv1023.rcp;0;0;136;1;0;136;1;0;136;1;0;105;169;30;1,067;0,761;0,655;0,526;0,000;0,806;0,226;4;0,750;3,000;0,000;0,551;0;0,000;0,000;0,000;0,000;1,000
1024;mv1024.rcp;0;0;137;1;0;137;1;0;137;1;0;103;158;30;1,367;0,759;0,621;0,556;0,050;0,782;0,298;4;0,750;3,000;0,000;0,568;0;0,000;0,000;0,000;0,000;1,000
1025;mv1025.rcp;0;0;140;1;0;140;1;0;140;1;0;136;160;30;1,000;0,793;0,828;0,917;0,000;0,261;0,642;4;0,750;3,000;0,250;0,590;0;0,000;0,000;0,000;0,000;1,000
1026;mv1026.rcp;0;0;127;1;0;127;1;0;127;1;0;94;165;30;1,433;0,761;0,586;0,412;0,048;0,723;0,299;4;0,750;3,000;0,000;0,536;0;0,000;0,000;0,000;0,000;1,000
1027;mv1027.rcp;0;0;106;1;0;106;1;0;106;1;0;62;147;30;2,167;0,710;0,345;0,184;0,192;0,809;0,126;4;0,750;3,000;0,000;0,567;0;0,000;0,000;0,000;0,000;1,000
1028;mv1028.rcp;0;0;142;1;0;142;1;0;142;1;0;88;166;30;1,333;0,768;0,448;0,231;0,125;0,885;0,125;4;0,750;3,000;0,000;0,589;0;0,000;0,000;0,000;0,000;1,000
1029;mv1029.rcp;0;0;122;1;0;122;1;0;122;1;0;92;164;30;1,300;0,761;0,483;0,143;0,179;0,852;0,110;4;0,750;3,000;0,000;0,531;0;0,000;0,000;0,000;0,000;1,000
1030;mv1030.rcp;0;0;146;1;0;146;1;0;146;1;0;136;186;30;1,200;0,786;0,621;0,500;0,125;0,904;0,247;4;0,750;3,000;0,000;0,546;0;0,000;0,000;0,000;0,000;1,000
1031;mv1031.rcp;0;0;107;1;0;107;1;0;107;1;0;79;172;30;1,833;0,761;0,414;0,284;0,316;0,840;0,093;4;0,750;3,000;0,257;0,396;0;0,000;0,000;0,000;0,000;1,000
1032;mv1032.rcp;0;0;151;1;0;151;1;0;151;1;0;132;174;30;1,100;0,759;0,759;0,727;0,091;0,848;0,545;4;0,750;3,000;0,225;0,555;0;0,000;0,000;0,000;0,000;1,000
1033;mv1033.rcp;0;0;149;1;10;149;1;10;149;1;10;141;169;30;1,133;0,768;0,724;0,714;0,000;0,729;0,470;4;0,750;3,000;0,196;0,458;0;0,000;0,000;0,000;0,000;1,000
1034;mv1034.rcp;0;0;132;1;0;132;1;0;132;1;0;124;153;30;1,100;0,800;0,759;0,773;0,111;0,643;0,442;4;0,750;3,000;0,239;0,463;0;0,000;0,000;0,000;0,000;1,000
1035;mv1035.rcp;0;0;113;1;0;113;1;0;113;1;0;85;165;30;1,400;0,761;0,483;0,357;0,257;0,913;0,167;4;0,750;3,000;0,271;0,420;0;0,000;0,000;0,000;0,000;1,000
1036;mv1036.rcp;0;0;117;1;0;117;1;0;117;1;0;90;160;30;1,300;0,763;0,552;0,375;0,038;0,800;0,226;4;0,750;3,000;0,268;0,455;0;0,000;0,000;0,000;0,000;1,000
1037;mv1037.rcp;0;0;139;1;0;139;1;0;139;1;0;110;161;30;1,133;0,770;0,586;0,353;0,048;0,885;0,176;4;0,750;3,000;0,208;0,506;0;0,000;0,000;0,000;0,000;1,000
1038;mv1038.rcp;0;0;144;1;0;144;1;0;144;1;0;143;157;30;0,967;0,759;0,828;0,833;0,000;0,391;0,717;4;0,750;3,000;0,217;0,527;0;0,000;0,000;0,000;0,000;1,000
1039;mv1039.rcp;0;0;146;1;0;146;1;0;146;1;0;137;173;30;1,000;0,795;0,793;0,783;0,000;0,659;0,529;4;0,750;3,000;0,405;0,512;0;0,000;0,000;0,000;0,000;1,000
1040;mv1040.rcp;0;0;110;1;0;110;1;0;110;1;0;94;153;30;1,367;0,766;0,517;0,267;0,083;0,796;0,205;4;0,750;3,000;0,251;0,460;0;0,000;0,000;0,000;0,000;1,000
1041;mv1041.rcp;0;0;123;1;0;123;1;0;123;1;0;121;160;30;1,000;0,811;0,793;0,870;0,000;0,784;0,457;4;0,750;3,000;0,408;0,363;0;0,000;0,000;0,000;0,000;1,000
1042;mv1042.rcp;0;0;93;1;0;93;1;0;93;1;0;88;169;30;1,800;0,756;0,483;0,286;0,167;0,801;0,243;4;0,750;3,000;0,490;0,372;0;0,000;0,000;0,000;0,000;1,000
1043;mv1043.rcp;0;0;111;1;0;111;1;0;111;1;0;99;147;30;1,000;0,786;0,724;0,714;0,000;0,617;0,369;4;0,750;3,000;0,438;0,421;0;0,000;0,000;0,000;0,000;1,000
1044;mv1044.rcp;0;0;107;1;0;107;1;0;107;1;0;101;162;30;1,667;0,738;0,552;0,500;0,000;0,736;0,317;4;0,750;3,000;0,393;0,382;0;0,000;0,000;0,000;0,000;1,000
1045;mv1045.rcp;0;0;97;CPM;0;97;1;0;97;1;0;97;142;30;1,200;0,759;0,690;0,650;0,000;0,702;0,433;4;0,750;3,000;0,517;0,399;0;0,000;0,000;0,000;0,000;1,000
1046;mv1046.rcp;0;0;98;1;0;98;1;0;98;1;0;90;156;30;1,100;0,759;0,586;0,353;0,000;0,838;0,172;4;0,750;3,000;0,522;0,363;0;0,000;0,000;0,000;0,000;1,000
1047;mv1047.rcp;0;0;102;1;0;102;1;0;102;1;0;97;171;30;1,167;0,761;0,621;0,611;0,105;0,791;0,328;4;0,750;3,000;0,427;0,358;0;0,000;0,000;0,000;0,000;1,000
1048;mv1048.rcp;0;0;114;1;0;114;1;0;114;1;0;111;171;30;1,333;0,759;0,621;0,444;0,050;0,755;0,384;4;0,750;3,000;0,497;0,370;0;0,000;0,000;0,000;0,000;1,000
1049;mv1049.rcp;0;0;116;1;0;116;1;0;116;1;0;115;166;30;1,133;0,770;0,655;0,632;0,056;0,889;0,305;4;0,750;3,000;0,514;0,399;0;0,000;0,000;0,000;0,000;1,000
1050;mv1050.rcp;0;0;116;1;0;116;1;0;116;1;0;106;174;30;1,233;0,733;0,621;0,500;0,000;0,712;0,318;4;0,750;3,000;0,407;0,446;0;0,000;0,000;0,000;0,000;1,000
1051;mv1051.rcp;0;0;171;1;0;171;Sum PT;0;171;1;0;107;171;30;1,367;0,759;0,690;0,650;0,250;0,508;0,500;4;1,000;4,000;0,000;0,593;0;0,000;0,000;0,000;0,000;1,000
1052;mv1052.rcp;0;0;150;1;0;150;1;0;150;1;0;131;160;30;1,067;0,828;0,793;0,826;0,000;0,745;0,435;4;1,000;4,000;0,000;0,535;0;0,000;0,000;0,000;0,000;1,000
1053;mv1053.rcp;0;0;187;1;0;187;1;0;187;1;0;161;193;30;0,967;0,823;0,793;0,783;0,000;0,455;0,348;4;1,000;4,000;0,000;0,564;0;0,000;0,000;0,000;0,000;1,000
1054;mv1054.rcp;0;0;164;1;0;164;1;0;164;1;0;104;171;30;1,467;0,763;0,552;0,375;0,174;0,824;0,288;4;1,000;4,000;0,000;0,583;0;0,000;0,000;0,000;0,000;1,000
1055;mv1055.rcp;0;0;143;1;0;143;1;0;143;1;0;75;145;30;1,233;0,766;0,517;0,267;0,071;0,881;0,148;4;1,000;4,000;0,000;0,553;0;0,000;0,000;0,000;0,000;1,000
1056;mv1056.rcp;0;0;159;1;0;159;1;0;159;1;0;130;162;30;1,100;0,772;0,793;0,783;0,125;0,800;0,616;4;1,000;4,000;0,000;0,575;0;0,000;0,000;0,000;0,000;1,000
1057;mv1057.rcp;0;0;150;1;0;150;1;0;150;1;0;111;157;30;1,133;0,784;0,655;0,632;0,000;0,770;0,311;4;1,000;4,000;0,000;0,522;0;0,000;0,000;0,000;0,000;1,000
1058;mv1058.rcp;0;0;163;1;0;163;1;0;163;1;0;150;170;30;1,000;0,772;0,828;0,833;0,000;0,891;0,700;4;1,000;4,000;0,000;0,566;0;0,000;0,000;0,000;0,000;1,000
1059;mv1059.rcp;0;0;159;1;0;159;1;0;159;1;0;98;182;30;1,667;0,763;0,483;0,429;0,214;0,863;0,195;4;1,000;4,000;0,000;0,521;0;0,000;0,000;0,000;0,000;1,000
1060;mv1060.rcp;0;0;176;1;0;176;Sum PT;0;176;1;0;110;176;30;1,167;0,789;0,621;0,667;0,000;0,680;0,237;4;1,000;4,000;0,000;0,542;0;0,000;0,000;0,000;0,000;1,000
1061;mv1061.rcp;0;0;167;1;0;167;1;0;167;1;0;128;203;30;1,167;0,805;0,621;0,500;0,100;0,721;0,207;4;1,000;4,000;0,285;0,443;0;0,000;0,000;0,000;0,000;1,000
1062;mv1062.rcp;0;0;109;1;0;109;1;0;109;1;0;80;163;30;1,800;0,745;0,517;0,467;0,143;0,809;0,362;4;1,000;4,000;0,229;0,383;0;0,000;0,000;0,000;0,000;1,000
1063;mv1063.rcp;0;0;158;1;0;158;1;0;158;1;0;112;172;30;1,300;0,775;0,552;0,250;0,182;0,800;0,149;4;1,000;4,000;0,305;0,472;0;0,000;0,000;0,000;0,000;1,000
1064;mv1064.rcp;0;0;141;1;0;141;1;0;141;1;0;111;175;30;1,400;0,726;0,621;0,556;0,125;0,624;0,399;4;1,000;4,000;0,192;0,499;0;0,000;0,000;0,000;0,000;1,000
1065;mv1065.rcp;0;0;155;1;0;155;1;0;155;1;0;118;189;30;1,333;0,768;0,552;0,375;0,136;0,826;0,236;4;1,000;4,000;0,274;0,428;0;0,000;0,000;0,000;0,000;1,000
1066;mv1066.rcp;0;0;117;1;0;117;1;0;117;1;0;95;150;30;1,233;0,766;0,621;0,556;0,000;0,775;0,303;4;1,000;4,000;0,259;0,404;0;0,000;0,000;0,000;0,000;1,000
1067;mv1067.rcp;0;0;137;1;0;137;1;0;137;1;0;85;185;30;1,967;0,726;0,379;0,273;0,231;0,791;0,146;4;1,000;4,000;0,250;0,411;0;0,000;0,000;0,000;0,000;1,000
1068;mv1068.rcp;0;0;142;1;0;142;1;0;142;1;0;102;171;30;1,200;0,782;0,517;0,133;0,115;0,902;0,129;4;1,000;4,000;0,231;0,468;0;0,000;0,000;0,000;0,000;1,000
1069;mv1069.rcp;0;0;131;1;0;131;1;0;131;1;0;102;153;30;1,167;0,759;0,655;0,579;0,000;0,736;0,353;4;1,000;4,000;0,234;0,438;0;0,000;0,000;0,000;0,000;1,000
1070;mv1070.rcp;0;0;138;1;0;138;1;0;138;1;0;118;163;30;1,033;0,777;0,690;0,650;0,000;0,697;0,350;4;1,000;4,000;0,214;0,478;0;0,000;0,000;0,000;0,000;1,000
1071;mv1071.rcp;0;0;123;1;0;123;1;0;123;1;0;112;169;30;1,000;0,814;0,621;0,500;0,000;0,765;0,131;4;1,000;4,000;0,518;0,377;0;0,000;0,000;0,000;0,000;1,000
1072;mv1072.rcp;0;0;112;CPM;0;112;1;0;112;1;0;112;163;30;1,533;0,733;0,655;0,684;0,077;0,550;0,484;4;1,000;4,000;0,498;0,322;0;0,000;0,000;0,000;0,000;1,000
1073;mv1073.rcp;0;0;109;1;0;109;1;0;109;1;0;94;161;30;1,200;0,761;0,552;0,312;0,043;0,842;0,096;4;1,000;4,000;0,558;0,380;0;0,000;0,000;0,000;0,000;1,000
1074;mv1074.rcp;0;0;81;1;0;81;1;0;81;1;0;77;130;30;1,533;0,811;0,552;0,500;0,182;0,740;0,231;4;1,000;4,000;0,507;0,338;0;0,000;0,000;0,000;0,000;1,000
1075;mv1075.rcp;0;0;124;1;0;124;1;0;124;1;0;113;161;30;1,300;0,690;0,655;0,526;0,000;0,571;0,484;4;1,000;4,000;0,514;0,386;0;0,000;0,000;0,000;0,000;1,000
1076;mv1076.rcp;0;0;109;1;0;109;1;0;109;1;0;88;174;30;1,567;0,740;0,552;0,437;0,250;0,760;0,327;4;1,000;4,000;0,524;0,342;0;0,000;0,000;0,000;0,000;1,000
1077;mv1077.rcp;0;0;109;1;0;109;1;0;109;1;0;102;175;30;1,533;0,710;0,586;0,529;0,080;0,750;0,377;4;1,000;4,000;0,482;0,342;0;0,000;0,000;0,000;0,000;1,000
1078;mv1078.rcp;0;0;103;1;0;103;1;0;103;1;0;84;178;30;1,933;0,761;0,448;0,356;0,000;0,773;0,192;4;1,000;4,000;0,432;0,322;0;0,000;0,000;0,000;0,000;1,000
1079;mv1079.rcp;0;0;120;1;0;120;1;0;120;1;0;116;167;30;1,067;0,756;0,655;0,684;0,045;0,852;0,284;4;1,000;4,000;0,411;0,346;0;0,000;0,000;0,000;0,000;1,000
1080;mv1080.rcp;0;0;118;1;0;118;1;0;118;1;0;102;136;30;1,033;0,791;0,655;0,526;0,056;0,722;0,237;4;1,000;4,000;0,385;0,430;0;0,000;0,000;0,000;0,000;1,000
1081;mv1081.rcp;0;0;74;1;0;74;1;0;74;1;0;72;220;40;0,925;0,263;0,308;0,222;0,000;0,545;0,290;4;0,250;1,000;0,000;0,600;0;0,000;0,000;0,000;0,000;1,000
1082;mv1082.rcp;0;0;70;1;0;70;1;0;70;1;0;68;193;40;0,950;0,260;0,308;0,259;0,000;0,591;0,318;4;0,250;1,000;0,000;0,622;0;0,000;0,000;0,000;0,000;1,000
1083;mv1083.rcp;0;0;82;CPM;0;82;1;0;82;1;0;82;215;40;0,925;0,259;0,333;0,343;0,000;0,750;0,396;4;0,250;1,000;0,000;0,634;0;0,000;0,000;0,000;0,000;1,000
1084;mv1084.rcp;0;0;83;CPM;0;83;1;0;83;1;0;83;211;40;0,925;0,272;0,308;0,185;0,000;0,909;0,225;4;0,250;1,000;0,250;0,567;0;0,000;0,000;0,000;0,000;1,000
1085;mv1085.rcp;0;0;80;1;0;80;1;0;80;1;0;77;207;40;0,925;0,278;0,308;0,259;0,000;0,909;0,259;4;0,250;1,000;0,250;0,502;0;0,000;0,000;0,000;0,000;1,000
1086;mv1086.rcp;0;0;74;1;0;74;1;0;74;1;0;72;220;40;0,925;0,263;0,308;0,222;0,000;0,545;0,290;4;0,250;1,000;0,000;0,600;0;0,000;0,000;0,000;0,000;1,000
1087;mv1087.rcp;0;0;70;1;0;70;1;0;70;1;0;68;193;40;0,950;0,260;0,308;0,259;0,000;0,591;0,318;4;0,250;1,000;0,000;0,622;0;0,000;0,000;0,000;0,000;1,000
1088;mv1088.rcp;0;0;82;CPM;0;82;1;0;82;1;0;82;215;40;0,925;0,259;0,333;0,343;0,000;0,750;0,396;4;0,250;1,000;0,000;0,634;0;0,000;0,000;0,000;0,000;1,000
1089;mv1089.rcp;0;0;83;CPM;0;83;1;0;83;1;0;83;211;40;0,925;0,272;0,308;0,185;0,000;0,909;0,225;4;0,250;1,000;0,250;0,567;0;0,000;0,000;0,000;0,000;1,000
1090;mv1090.rcp;0;0;80;1;0;80;1;0;80;1;0;77;207;40;0,925;0,278;0,308;0,259;0,000;0,909;0,259;4;0,250;1,000;0,250;0,502;0;0,000;0,000;0,000;0,000;1,000
1091;mv1091.rcp;0;0;75;1;0;75;1;0;75;1;0;73;224;40;0,925;0,259;0,333;0,385;0,000;0,917;0,408;4;0,250;1,000;0,271;0,480;0;0,000;0,000;0,000;0,000;1,000
